LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,label
4,17,0,2,10,4,1,46,33.29489862,22.65484671,17054.92444,0.250280616,142,0.045140308,947.49412,753.3281071,54,87,21,18,55,Y
3,13,4,0,7,4,1,41,22.25,40.57,36630.64,0.3,184,0.02,2035.04,902.87,71,113,14,16,50,Y
12,31,0,4,16,6,13,47,23.64788506,39.60721824,37095.7932,0.309257517,179,0.029257517,2060.868472,936.6691943,64,114,16,20,66,Y
3,4,0,0,2,2,1,12,19.35383779,9.351279263,1693.500813,0.06,41,0.11,94.08576221,181.0652995,13,27,9,12,18,Y
4,4,0,3,2,2,1,11,20.05892484,9.228253037,1706.352847,0.06,41,0.11,94.79766459,184.971742,15,25,10,12,22,Y
6,6,0,7,3,2,2,13,20.79109867,9.027163041,1693.575898,0.06,41,0.11,94.08611538,187.6220051,17,23,11,12,29,Y
4,15,0,0,8,5,3,39,25.30582292,26.21139151,16974.36921,0.220755851,132,0.04215117,943.0222138,652.6219137,44,87,14,16,46,Y
7,16,0,2,8,5,1,38,34.0719653,22.38001115,17031.26269,0.255999822,140,0.047999911,946.1799273,761.5975762,57,83,24,18,51,Y
7,18,0,2,10,4,1,41,34.43130444,22.27130975,17059.08653,0.257383153,142,0.048691576,947.7249525,766.3150948,57,85,23,18,54,Y
5,12,0,0,6,5,2,34,32.22109274,22.97476454,16961.42437,0.246483767,134,0.043241884,942.3021352,738.9921892,53,81,24,20,44,Y
2,11,0,0,6,6,6,16,26.75247318,14.52907499,5623.532035,0.124401168,84,0.07,312.4196689,387.608656,30,54,12,11,20,Y
5,10,0,4,5,3,1,18,24.48727346,15.24875494,5658.202016,0.122103264,74,0.062103264,314.3451407,371.817072,26,47,14,16,32,Y
4,9,0,4,5,3,1,18,24.77925901,15.16380443,5656.349892,0.122611949,75,0.062611949,314.2423862,373.9011571,27,48,14,16,31,Y
4,13,0,4,7,2,2,25,25.65296944,22.70035538,13170.84527,0.193747885,110,0.043747885,731.7125129,580.8592206,39,71,17,21,37,Y
7,14,0,12,7,6,1,26,24.63589208,23.13943708,13182.92431,0.190136178,111,0.040136178,732.3891283,569.8399695,39,72,16,18,49,Y
5,22,0,19,11,2,11,37,32.47416912,20.23598722,13126.20555,0.216007692,128,0.05,729.2339359,651.517527,41,86,17,16,64,Y
4,3,0,0,2,2,1,24,28.85240442,21.35026975,13085.39182,0.203393173,120,0.05,726.9699656,613.9124648,45,75,17,16,30,Y
8,22,0,0,11,5,3,50,31.85464308,29.86379314,27951.39459,0.309696414,178,0.03,1552.854178,941.4691591,78,100,21,16,60,Y
10,17,0,4,9,1,1,28,25.1644603,33.27591649,27270.61799,0.272592668,160,0.03,1515.038637,825.1152036,75,84,19,16,45,Y
7,9,0,0,5,1,1,28,40.8643307,26.59505119,27142.59165,0.345503236,198,0.037773021,1507.924044,1043.530694,87,110,23,14,38,Y
3,20,0,0,10,9,2,62,37.14459643,27.08786145,27033.16734,0.336568568,212,0.039571071,1501.842821,1000.91379,100,112,17,9,67,Y
12,14,0,12,7,3,1,30,29.8363529,30.49502804,27113.48666,0.294839776,166,0.03,1506.308872,895.9855895,69,96,22,19,57,Y
45,16,5,100,9,3,3,217,130.3428974,62.21850858,365532.3577,2.192720114,979,0.015960302,20307.35209,6578.122542,445,534,79,21,372,Y
27,52,1,42,27,8,17,137,109.5388581,69.51418672,382776.9725,2.053748369,889,0.014603862,21265.38689,6162.679333,380,508,90,28,213,Y
37,45,2,38,24,12,11,124,62.90649065,80.77094454,381580.7367,1.615001821,749,0.013644099,21198.92805,4843.491911,303,445,58,29,208,Y
51,24,1,36,13,3,4,155,209.8834522,67.20425235,370271.8515,2.501374823,1071,0.020590143,20570.65642,7503.190029,444,627,90,23,250,Y
32,52,2,25,27,17,14,126,74.7776686,74.39069632,386550.8548,1.775459896,803,0.016363727,21475.04648,5325.535166,335,468,68,29,191,Y
17,17,0,1,11,7,1,52,37.17271777,20.52452426,15610.0712,0.254974538,146,0.05,867.2252104,761.2788153,54,92,20,15,73,Y
8,10,0,2,6,5,1,37,40.43186888,19.54034029,15439.29393,0.263214829,141,0.05,857.7395629,790.0648695,52,88,27,20,50,Y
9,7,1,15,4,3,2,18,24.52507459,13.05658826,4176.495994,0.11,64,0.08,232.0313383,320.0183741,28,36,16,14,47,Y
10,7,1,9,4,3,2,17,25.06893641,12.94722474,4198.806152,0.11,65,0.08,233.2698063,324.4106495,29,36,16,14,40,Y
5,8,0,9,4,3,3,23,34.55423415,11.11923422,4176.648242,0.125832801,79,0.087916401,232.0391385,378.6358484,37,42,16,10,41,Y
17,36,0,1,20,8,5,81,42.42578731,46.78411349,91950.19346,0.653299285,331,0.02,5108.342571,1971.582412,129,202,35,26,102,Y
18,40,0,10,22,11,10,78,34.19632793,51.91603072,91540.54866,0.587802603,308,0.02,5085.583042,1767.41473,118,189,28,24,108,Y
9,34,5,7,18,12,6,75,36.39026423,50.75177672,93698.61136,0.61228864,328,0.02,5205.476234,1846.277712,130,198,27,21,100,Y
15,36,0,1,19,6,7,76,44.21459755,45.75981551,91782.10282,0.666288571,337,0.02,5099.00513,2011.355606,132,205,36,25,96,Y
3,11,2,0,7,7,1,37,37.10840108,26.18852687,25018.73243,0.320467246,172,0.04,1389.929781,960.7822457,70,101,27,20,44,Y
1,17,4,0,9,9,1,47,42.74678745,24.23939503,24964.24424,0.344770636,180,0.04,1386.901579,1032.054366,79,101,32,20,55,Y
4,7,0,0,5,5,1,30,31.74874782,28.1128667,25055.33417,0.296748659,165,0.038374329,1391.964662,891.8025545,64,100,22,19,37,Y
2,6,0,0,3,1,3,10,14.47493359,8.360941546,1011.193969,0.04,28,0.12,56.1824228,120.9805879,9,18,7,12,14,Y
2,4,0,0,2,1,1,9,13.02790951,8.692418156,980.99,0.038811474,27,0.117622948,54.5,112.9928674,11,16,6,10,13,Y
1,5,0,0,3,1,1,10,13.41787287,8.551163036,980.6234267,0.04,28,0.120298999,54.47966804,114.694432,12,16,7,9,14,Y
2,5,3,0,3,2,1,5,14.11541625,8.285193952,968.5030348,0.04,29,0.12,53.80578526,116.9064522,11,18,6,9,13,Y
18,8,0,19,5,5,1,75,107.0104878,24.18718529,62080.3266,0.854495351,396,0.042449535,3448.905525,2573.553848,167,229,70,20,118,Y
23,4,0,14,3,3,1,58,115.8004441,23.1341269,61643.99424,0.88837597,424,0.04,3424.665385,2669.134062,198,226,63,15,98,Y
9,33,5,10,17,12,7,79,40.54098731,48.96344789,94135.12238,0.644017233,342,0.021889846,5229.726724,1942.10661,136,206,30,20,107,Y
14,37,0,1,19,11,1,101,61.09334585,39.52846082,95441.82685,0.807179728,424,0.03,5302.322532,2414.742238,161,263,35,17,119,Y
20,37,0,16,19,14,6,108,95.90730843,31.20102871,93242.83885,0.998234789,457,0.03,5180.162079,2989.786933,178,278,68,24,147,Y
14,10,0,15,6,5,2,53,41.99056991,27.57486079,31212.21128,0.37941722,200,0.037059603,1734.01445,1140.674628,84,116,31,20,85,Y
8,14,0,7,7,5,5,55,35.80578394,29.88895298,31236.77146,0.350282966,190,0.032897567,1735.379598,1053.134518,84,106,26,18,73,Y
16,9,0,19,5,5,1,51,45.37217721,26.28966157,31254.7029,0.395384006,206,0.038846001,1736.37467,1190.097205,84,122,33,20,88,Y
15,16,0,10,9,7,1,94,90.73985928,27.97132274,69712.64852,0.837114792,400,0.035931907,3872.927592,2507.419781,170,230,59,18,122,Y
13,22,0,9,12,7,1,113,78.55054211,30.00066979,69975.72248,0.77976368,391,0.031520283,3887.543302,2340.122174,166,224,47,16,138,Y
15,19,0,11,10,7,5,78,87.25897184,28.78758032,69344.01212,0.816468391,377,0.03632342,3852.446114,2443.878344,163,213,65,23,108,Y
16,31,9,12,16,13,6,86,53.20804396,34.37534836,62757.48377,0.612267139,301,0.03,3486.525259,1826.714245,122,178,42,24,125,Y
20,21,0,10,11,9,2,88,68.06137413,30.66045356,62627.17188,0.685415079,329,0.035037734,3479.286754,2057.29529,135,193,52,23,122,Y
10,23,0,6,12,6,6,61,35.45906106,44.76147774,62424.523,0.487890663,263,0.023540485,3468.032517,1454.534042,98,164,25,20,81,Y
1,10,0,0,5,4,1,32,39.42421505,15.96257455,9908.637098,0.212439505,121,0.060813168,550.4776768,623.2931726,52,69,21,13,36,Y
11,1,0,12,1,1,1,35,79.4955237,11.25238475,9936.698247,0.295541158,152,0.088885289,552.0390082,887.0889691,71,81,42,13,61,Y
5,6,0,5,3,3,1,33,56.70598706,13.93998489,9918.602441,0.248343463,135,0.072781154,551.0321935,736.8135106,60,74,30,13,47,Y
5,7,0,12,4,1,2,34,46.53103156,14.96541123,9955.74122,0.22232741,117,0.064109137,553.0986523,674.5874285,52,64,34,19,52,Y
8,4,0,12,2,1,1,35,63.20312315,13.09545084,9850.714864,0.256675556,133,0.075558519,547.2632948,776.3843527,61,72,38,16,56,Y
10,2,0,12,1,1,1,35,80.73896143,11.11295527,9769.54106,0.293717825,152,0.088429456,542.7530984,885.4011065,71,80,42,13,60,Y
9,14,0,6,7,3,6,42,64.91619146,12.52327739,9700.189397,0.260762245,140,0.078789213,538.9021464,787.2331504,60,80,34,14,60,Y
10,8,0,9,4,2,3,39,72.62918545,11.8127498,9720.438291,0.276754828,146,0.083358522,540.0261965,834.8659145,65,81,38,13,61,Y
21,41,0,15,22,14,12,107,47.46172535,53.31933609,131724.5262,0.830561061,409,0.02,7318.026461,2491.468849,159,249,41,26,146,Y
14,34,0,2,18,8,2,118,49.32493858,51.59734347,131297.533,0.851509655,417,0.02,7294.30869,2544.914717,158,258,41,27,137,Y
18,102,0,35,51,36,6,337,78.41164753,122.8429354,1034278.141,2.942352623,1402,0.01,57459.8963,8814.556992,615,786,56,21,392,Y
11,8,0,1,4,3,1,56,84.05268476,16.00794706,21526.35744,0.452001708,223,0.060667236,1195.906414,1344.987961,105,118,49,15,71,Y
22,36,0,2,18,18,1,86,131.2122158,12.93151478,21564.99926,0.56060165,284,0.078060165,1198.055821,1677.466187,129,154,49,10,113,Y
9,15,0,4,8,3,5,53,68.65602368,18.18907589,21755.87681,0.403773103,207,0.056140564,1208.658322,1213.002921,85,121,40,17,70,Y
13,3,0,12,2,2,1,49,95.08692016,15.16211221,21844.44302,0.479447195,236,0.06989949,1213.584017,1441.063995,106,129,52,15,77,Y
7,7,0,6,4,3,1,34,37.13712806,15.22477932,8569.507066,0.185721765,109,0.065721765,476.0813462,563.6823871,44,64,21,14,50,Y
8,8,0,10,4,4,1,36,38.41878066,14.94870703,8556.828003,0.188025137,109,0.068025137,475.3775571,573.0718778,44,64,22,15,56,Y
5,12,0,6,6,4,2,35,34.22450828,15.88314526,8620.391202,0.180892021,106,0.060892021,478.9084497,543.027192,36,69,18,15,48,Y
8,7,0,9,4,4,1,35,39.01783957,14.79649623,8534.317207,0.19,109,0.07,474.127649,577.0061961,44,64,23,15,55,Y
10,3,2,10,2,2,1,39,72.4575541,18.52574083,22576.78278,0.417090992,211,0.054278799,1254.265315,1260.751761,94,117,44,16,64,Y
7,4,3,7,2,2,1,35,61.29026881,20.45041864,22623.45507,0.382474485,197,0.049663265,1256.859245,1153.230582,85,112,38,17,56,Y
12,5,0,13,3,3,2,42,77.46941785,17.32513629,22507.65014,0.433663638,220,0.057366364,1250.423195,1313.714631,93,126,45,16,70,Y
12,5,0,13,3,3,1,42,79.26323737,17.08439105,22509.9415,0.439013532,221,0.057901353,1250.550522,1330.029668,96,125,47,16,70,Y
45,9,0,16,5,5,2,172,230.6147757,37.91427469,275190.1293,2.586847136,1066,0.025990993,15288.34118,7752.782898,462,603,131,20,236,Y
37,27,0,12,15,10,1,174,109.1143933,49.89658743,271672.5578,1.819110705,816,0.02,15092.91856,5444.309126,336,480,78,23,226,Y
37,16,0,13,9,9,1,176,120.5730672,48.88977618,272911.0818,1.894454731,835,0.020581678,15161.72533,5669.293011,350,485,85,23,229,Y
23,33,0,23,17,15,1,117,59.88106372,52.3515793,158800.3105,1.021893965,490,0.02,8822.238282,3066.03274,206,283,50,25,165,Y
30,26,0,20,14,12,8,109,94.10997093,43.45641989,162748.1908,1.285918938,603,0.027206645,9041.568736,3866.876376,220,383,60,23,163,Y
25,57,0,35,29,17,5,134,65.41904116,49.88108798,156784.7819,1.062057487,506,0.02,8710.263439,3181.542982,196,309,51,25,197,Y
21,45,0,12,23,17,9,119,66.36526721,50.80882791,161581.3291,1.083777999,507,0.02,8976.741103,3245.118784,212,294,57,26,156,Y
15,23,4,34,12,6,8,56,39.55810215,48.94935257,77914.166,0.565932046,300,0.024342484,4328.562146,1699.096245,111,188,26,22,113,Y
0,1,0,0,1,1,1,2,9.998428497,2.182725742,46.45855075,0.01,7,0.463454852,2.584053841,21.43308133,2,5,2,4,4,Y
0,1,0,0,1,1,1,2,8.07518685,2.468073168,48.86117607,0.01,7,0.406385366,2.715313657,19.8294288,2,5,2,4,4,Y
0,1,0,0,1,1,1,2,11.25196196,2,45.00839687,0.01,8,0.5,2.504392391,22.50392391,3,5,3,3,4,Y
0,1,0,0,1,1,1,2,8.960670716,2.33669574,47.75497813,0.01,7,0.432660852,2.65488004,20.56776994,2,5,2,4,4,Y
0,1,0,0,1,1,1,2,8.22637742,2.445641332,48.67230002,0.01,7,0.410871734,2.704995013,19.95549571,2,5,2,4,4,Y
12,11,0,0,10,9,1,46,39.59432958,19.73646617,15423.30154,0.26,142,0.05,856.8476128,781.4452381,51,90,25,19,60,Y
7,9,0,1,6,5,1,36,40.22158278,19.58294728,15426.65889,0.26184041,140,0.05,857.0386093,787.6857503,51,88,27,21,47,Y
1,13,2,0,8,6,4,28,39.4599296,21.47348998,18038.39228,0.28112221,150,0.047040737,1002.1299,842.5194332,58,92,28,20,34,Y
4,17,1,3,11,8,1,46,45.375591,20.00729302,18128.42664,0.304340959,157,0.05,1007.13387,906.7229416,62,94,33,21,57,Y
1,14,2,0,8,8,4,35,41.32673367,20.92741804,18037.36787,0.287471883,150,0.049157294,1002.072753,862.9611494,62,87,32,21,42,Y
6,8,0,10,4,2,3,32,40.49777287,15.6897133,9966.889295,0.21,111,0.06,553.717667,635.2774579,47,63,31,20,49,Y
8,14,0,3,7,4,4,33,42.6943619,15.32920236,10000.09172,0.217189069,117,0.067189069,555.5631344,653.0890725,47,69,29,18,46,Y
5,9,0,0,5,3,3,26,36.44628565,16.52128366,9938.990458,0.202703934,115,0.06,552.1638094,601.792281,48,67,21,15,35,Y
5,10,0,3,5,3,1,24,41.24810306,15.84577311,10345.51261,0.221002414,123,0.061002414,574.7479242,653.1383159,51,72,24,15,35,Y
6,9,0,6,5,3,1,26,44.07016569,15.26530509,10249.85889,0.227177605,125,0.067177605,569.4372593,671.8553221,51,74,25,15,41,Y
2,9,0,1,5,3,3,24,30.81026992,18.70006159,10416.92785,0.186009094,108,0.053201819,578.7167688,563.1172709,43,64,19,17,30,Y
5,7,0,1,4,3,1,27,35.86262963,16.97865311,10308.077,0.20338155,125,0.06,572.6685344,607.7395714,50,75,17,11,36,Y
4,10,0,2,5,3,1,24,40.17937136,16.10887958,10364.4596,0.217920202,122,0.05958404,575.8000935,644.7777974,50,71,23,15,33,Y
5,6,0,5,3,3,1,23,41.52348514,11.4834666,5473.858056,0.16,93,0.09,304.1042594,476.7422098,43,49,22,12,35,Y
5,5,0,3,3,3,1,22,35.9648935,12.53188002,5458.789994,0.148809787,87,0.082539858,303.2649424,440.7487896,39,47,20,12,32,Y
5,7,0,4,4,4,1,22,40.43069693,11.65557017,5470.562893,0.157024234,91,0.088512117,303.9206932,470.0239749,42,49,22,12,34,Y
5,5,0,5,3,3,1,25,40.67775253,11.56375767,5438.144588,0.16,93,0.09,302.1183936,470.3082186,38,54,20,12,37,Y
5,6,0,0,4,4,1,22,26.16568805,12.98628462,4408.697263,0.11,66,0.079173489,244.9247056,339.5987442,23,43,16,18,30,Y
2,7,0,2,4,2,4,19,23.55235439,13.66833628,4396.603506,0.11,64,0.07,244.2548072,321.7517543,24,39,15,16,27,Y
5,6,0,0,4,4,1,21,26.00423934,13.02682779,4407.66124,0.11,66,0.078449504,244.8675108,338.4939428,23,43,16,18,29,Y
2,5,0,3,3,2,3,14,24.11965073,13.50010358,4395.570636,0.11,64,0.07,244.2000337,325.5976322,24,39,15,17,22,Y
2,6,0,3,3,2,3,16,23.87565377,13.5724613,4396.014879,0.11,64,0.07,244.2235921,323.9435011,24,39,15,17,24,Y
2,8,0,0,4,3,2,22,32.0536091,11.90476237,4537.554546,0.129391529,77,0.079695765,252.0853708,381.2796701,30,47,16,13,26,Y
4,8,0,1,5,4,2,24,34.50499347,11.48247516,4521.409445,0.133281472,79,0.083281472,251.1899432,394.5336097,31,47,17,13,33,Y
3,5,0,0,3,3,1,18,31.34548282,11.98622844,4503.065968,0.120918104,78,0.08,250.1682113,375.6833668,31,46,16,12,24,Y
2,8,0,0,4,3,2,22,32.18916979,11.86454282,4532.984406,0.129030479,78,0.08,251.8312481,381.986682,31,46,16,12,26,Y
4,8,0,0,4,4,2,23,34.9160207,8.768898117,2638.599129,0.102128196,62,0.112128196,146.5858085,302.6584148,22,40,16,12,30,Y
4,7,0,0,4,4,2,21,33.32040817,8.988875766,2643.018821,0.099029919,62,0.109029919,146.8321215,295.8329111,22,40,15,11,28,Y
4,8,0,0,4,4,1,27,38.33622259,8.297375138,2629.125502,0.108769364,63,0.118769364,146.0578355,317.2889094,23,40,18,12,34,Y
4,6,0,0,3,3,3,15,28.94566807,9.599370214,2663.477809,0.091225191,61,0.101225191,147.9714659,277.649142,21,40,12,10,22,Y
4,5,0,0,3,3,3,14,29.14706266,9.576993037,2669.013923,0.092120279,62,0.102120279,148.2793758,278.8977885,21,40,12,10,21,Y
1,1,0,0,1,1,1,2,7.668803856,1.5,17.25017795,0,4,0.67,0.961137409,11.50335349,1,3,1,3,5,Y
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,4,Y
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,4,Y
1,1,0,0,1,1,1,2,5.643526699,1.5,12.7038089,0,4,0.67,0.70902822,8.469639579,1,3,1,3,5,Y
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,4,Y
3,4,0,3,2,1,1,12,22.67845444,10.12560457,2325.470889,0.08,54,0.1,129.191882,229.6301269,21,33,9,9,20,Y
3,4,0,2,2,1,1,12,22.62914642,10.13957518,2326.748789,0.08,53,0.1,129.2625568,229.4427564,21,32,10,10,20,Y
3,8,0,0,4,2,2,15,22.22641619,10.25479959,2337.218897,0.079081497,48,0.1,129.8421609,227.9020943,19,28,12,13,21,Y
3,8,0,0,4,2,2,12,21.905033,10.35015504,2345.673747,0.075549813,48,0.1,130.3118748,226.6412833,19,28,12,13,17,Y
0,3,0,0,2,2,1,7,25.66296391,3.74979218,360.7854626,0.030004948,26,0.270014844,20.03974765,96.21459184,11,14,8,5,9,Y
0,1,0,0,1,1,1,7,36.87853536,3.012612869,334.3224014,0.04,27,0.333409172,18.56948632,110.9273427,12,15,10,5,9,Y
0,1,0,0,1,1,1,7,28.80880021,3.580168535,369.1317975,0.031065409,27,0.282130819,20.50387037,103.0865951,12,14,9,5,9,Y
0,2,0,0,1,1,1,7,36.80339701,3.017173983,334.5709821,0.04,27,0.332929054,18.58328969,110.8492036,12,15,10,5,9,Y
0,6,0,0,3,3,2,14,31.15643029,3.347517088,349.2933186,0.038969583,26,0.298969583,19.40119788,104.3070814,10,16,9,6,16,Y
7,11,1,8,6,3,3,29,32.85554988,26.93060705,22813.64569,0.28819586,155,0.042274483,1267.425416,859.092099,60,95,24,21,49,Y
6,10,2,6,5,2,3,26,28.05087313,28.48745096,22761.38407,0.270124866,143,0.04,1264.523008,799.0541602,57,86,24,23,43,Y
7,12,2,5,6,4,3,28,28.45705458,28.2632621,22722.82763,0.27,144,0.04,1262.381148,804.0737259,58,85,24,23,44,Y
6,10,2,6,5,2,3,26,28.63689005,28.20350179,22720.60085,0.272172148,145,0.04,1262.256847,806.2416574,59,86,23,22,45,Y
2,3,0,1,2,2,1,12,22.04464378,13.23064072,3828.819513,0.094727933,59,0.074727933,212.7102658,290.1386851,23,36,13,15,17,Y
3,3,0,0,2,1,1,14,17.44660172,14.92663271,3857.356352,0.083228725,56,0.063228725,214.297037,259.1001589,19,37,9,14,20,Y
2,4,0,0,2,2,1,12,15.28269119,15.94881271,3852.647393,0.081254947,54,0.061254947,214.0396438,242.2399069,20,34,8,13,17,Y
2,4,0,0,2,2,1,12,15.96425862,15.6481212,3851.037441,0.082507828,54,0.062507828,213.9494364,247.2815013,20,34,9,14,17,Y
4,3,0,1,2,2,1,14,16.78310798,15.05138956,3793.851868,0.080614144,58,0.07,210.7725745,252.275906,21,36,8,11,23,Y
4,12,0,2,6,3,3,21,25.4589188,17.69649823,7895.736047,0.148383051,86,0.058922034,438.6480373,447.7568693,32,53,17,18,31,Y
5,13,0,2,7,4,3,21,26.13984958,17.38906322,7894.202805,0.150365395,87,0.060121798,438.5623984,454.1992588,33,54,17,18,31,Y
7,15,0,2,8,5,4,32,32.52756704,15.74020119,7925.265029,0.169840143,102,0.066613381,440.2891594,506.3915844,41,61,17,13,44,Y
4,12,0,2,6,3,3,21,23.73700948,18.38933057,7872.320769,0.144212952,83,0.057106476,437.3465486,431.0266701,32,51,16,18,30,Y
4,12,0,2,6,3,3,21,24.01987698,18.2692284,7874.95979,0.14492998,84,0.05746499,437.4931808,433.7764721,32,51,16,18,30,Y
25,63,0,38,32,18,6,136,68.61847042,48.52770312,156326.5331,1.087204841,516,0.02,8684.805172,3256.735856,199,316,53,25,203,Y
24,62,1,44,31,14,6,130,66.9910311,49.66328016,153800.6578,1.060175459,511,0.02,8544.47577,3178.258357,196,314,50,24,202,Y
23,48,1,42,24,10,4,118,57.23842664,54.18920389,152726.4601,0.97076853,480,0.02,8484.795436,2913.021829,186,294,43,23,188,Y
24,48,1,30,24,11,6,134,108.2414399,39.54829286,157627.3145,1.362468286,612,0.024401484,8757.072028,4085.202803,252,360,77,23,193,Y
25,54,0,33,28,17,4,132,63.53712485,50.67715405,157054.3256,1.047265719,500,0.02,8725.238087,3137.31425,195,305,50,26,194,Y
9,21,1,5,11,8,2,53,36.17570739,21.64439888,16789.355,0.260181408,146,0.046727136,932.7423583,778.207324,57,89,22,17,71,Y
8,16,0,2,8,4,4,33,27.61134201,24.90916551,16848.98754,0.228386085,129,0.04,936.0532146,680.1560519,47,82,19,19,46,Y
10,18,0,4,9,5,3,38,32.75810534,22.73162617,16786.45151,0.247539231,136,0.042513077,932.57801,740.5294203,53,82,23,20,56,Y
5,13,0,0,7,2,6,19,20.29301221,17.92139839,6430.921839,0.123324011,73,0.051662005,357.2733401,360.3852283,27,45,12,16,26,Y
5,13,0,0,7,2,5,18,15.9950068,20.63217118,6420.791932,0.109515776,69,0.046505259,356.7097459,317.6463389,23,46,9,14,25,Y
4,12,0,0,6,1,4,17,12.63271851,23.11563499,6397.342227,0.097745806,67,0.042581935,355.4072025,281.5831488,20,47,6,12,24,Y
3,7,0,0,4,2,2,18,16.40963626,19.80476999,6401.733548,0.112432951,72,0.05,355.6528546,323.8377227,26,46,8,13,24,Y
8,15,0,1,8,5,3,34,32.82217713,15.67276518,7950.736692,0.170007162,104,0.066669054,441.7062967,509.6438497,44,59,17,12,46,Y
6,12,0,0,6,5,1,30,28.87433696,16.70301294,7962.779336,0.157020845,94,0.062340282,442.3772563,478.4853481,42,52,18,14,40,Y
7,8,0,4,4,4,1,32,32.36210451,15.84859301,7994.424806,0.167642587,99,0.065880862,444.1337644,507.2931353,45,54,20,14,46,Y
7,14,0,1,7,5,3,33,31.94468971,15.90175861,7953.413414,0.16712069,101,0.065706897,441.855431,502.7182418,43,58,17,13,44,Y
6,9,0,3,5,4,1,31,31.36958485,16.09776112,7989.987537,0.164527986,97,0.064842662,443.8877109,499.233585,44,53,19,14,44,Y
26,49,1,49,25,17,5,134,92.9066447,38.68137119,136287.7567,1.180004203,546,0.02450021,7571.543732,3547.007083,220,325,67,23,213,Y
9,13,59,4,7,5,3,49,108.833934,22.76980715,40132.81391,0.663612122,319,0.050328375,2229.601647,1984.233471,151,168,55,15,124,Y
10,13,46,22,7,2,5,46,103.5390868,22.71140578,40567.02221,0.653817454,314,0.053036309,2253.72302,1956.925342,135,179,53,18,128,Y
10,16,30,26,8,3,6,47,85.22103306,24.68605836,40650.30874,0.593797618,290,0.048534821,2258.349049,1776.826823,119,170,47,19,116,Y
10,3,97,8,2,1,1,42,158.362186,16.94182996,40226.33288,0.831763594,387,0.065614872,2234.799057,2490.415264,186,201,72,12,160,Y
3,12,0,0,6,1,3,20,20.40355164,12.84212949,3355.299955,0.09,58,0.08,186.4033309,261.4579229,23,34,10,11,26,Y
8,10,0,0,6,3,1,25,22.12815992,12.23452729,3306.02894,0.09,61,0.08,183.6660522,270.3510097,22,39,10,11,35,Y
8,9,0,0,5,3,1,26,22.90243891,12.01538244,3297.650531,0.09066628,62,0.08066628,183.2005851,274.6752997,22,39,10,11,36,Y
5,9,0,0,5,4,1,25,27.21470409,11.09463792,3348.980077,0.099760797,65,0.089760797,186.0565646,301.8854537,30,35,13,10,32,Y
25,91,1,39,46,26,36,217,142.8974831,40.75957695,237339.4213,1.943440658,819,0.020430082,13185.52539,5822.948904,330,489,111,27,285,Y
5,233,0,3,117,77,115,98,151.5964947,41.19308643,231112.0586,1.948684877,912,0.028791269,12839.55572,5861.498984,328,584,68,16,109,Y
3,141,0,16,72,50,68,96,110.8962324,51.80312655,234052.4635,1.634369506,734,0.021134931,13002.91254,4906.845107,255,478,75,41,118,Y
1,3,0,0,2,2,1,14,21.04106355,14.19542187,4013.592195,0.095587348,64,0.073724899,222.9777963,287.5771794,21,42,10,12,18,Y
2,3,0,0,2,2,1,13,28.03282904,12.61695656,3987.148538,0.109413796,69,0.084560347,221.5090773,328.0311379,28,41,14,12,18,Y
3,4,0,0,2,2,1,15,35.26051501,10.92382974,3964.241326,0.12320709,74,0.094905317,220.236646,370.7110374,34,40,19,12,20,Y
7,10,1,6,5,5,1,25,34.42916323,10.88385102,4015.882243,0.128024471,73,0.089012235,223.1003715,371.1108837,23,49,17,15,43,Y
2,3,0,0,2,1,1,17,30.12644632,12.09512285,4032.246301,0.115370106,72,0.08902758,224.0167055,343.8673576,30,42,14,11,21,Y
2,9,0,1,5,2,3,22,22.7218036,14.47164886,4753.530456,0.11,65,0.07,264.0876751,328.5390567,26,39,15,16,27,Y
1,8,0,1,4,3,1,17,20.21985702,15.49622347,4836.179751,0.103966744,63,0.063966744,268.6746325,312.468928,27,35,14,16,23,Y
